well_id,n,anchor_rmse,pf_rmse
796dbd4c,6248,4.867507118040292,12.547920377373266
7987f2f2,3705,12.030471815010397,10.412539683293584
7993a768,5487,8.94458476658435,15.578524075556212
7a5660b0,4998,13.453411559639392,15.805662834416822
7acda2df,3091,13.841227690699123,3.5981054335820537
7b2c7b3c,2584,6.17273385674935,3.260269581999622
7b38844c,3749,7.388349907150671,8.406547140833132
7bb17b96,3922,17.009046194531738,31.69736307269922
7c607683,5328,16.864753655466934,10.527237735566867
7cbbd047,5121,12.532698729088267,23.372671944802523
7cd4bb31,6439,5.9143797077311655,36.066724808624
7d50373e,5122,14.288140886490114,16.943564569190176
7d57c75d,4405,14.198113996829493,10.78711334690302
7e208414,4226,6.381931414565357,19.21443459005829
7e721392,6174,40.331826473951956,2.546869174355016
7ff89f8f,7337,14.155555516103233,19.915193327051366
8050c789,3077,7.786449457719408,5.74593260087206
807f0298,3747,8.853825493010934,21.85016509977088
811f52b3,4836,4.598301010999275,8.119562567661777
81bf5923,4543,31.31927935297995,19.797511329068584
81fc01c6,5909,15.007610097527794,16.386177693380574
8255c867,3589,25.379544413656888,3.2932859643414027
82aab6d2,6140,16.359385167102737,14.861839467903398
82fcf37c,6014,6.562385974432521,5.312954061731178
833af382,3628,11.932419080398546,20.381553004258624
8382f4b6,4967,35.957613544757436,4.893757067110753
84633df4,4972,4.736172446701271,29.52754822302207
8478df29,4857,14.043024034272376,23.732147193110777
84815d5a,3647,18.796385252137515,12.714748788170946
84c3b497,5312,18.960394713110585,28.49228138118601
85380836,6618,14.16579981313258,10.903391313413374
8612b37f,5165,19.617069448970486,73.19354598474565
861e71df,4700,11.539564677986593,16.518539651858358
86454a6f,7964,70.26338513734783,21.496032351034742
8648abae,4244,6.857839767871924,12.937869498101797
865033f8,3557,5.940308678128904,3.675083668844561
87695469,7003,7.051593014629924,54.72099843699175
877ed19c,3708,3.961990141908008,12.543838497301804
87aa3730,5607,9.116484132166912,18.470545875092306
884ecb5f,6724,19.928910115404566,5.430655087689053
8902c3f6,4959,8.832044207317482,29.566300770186135
896d15b9,4279,29.78460727060298,8.537730612282177
8995c945,6724,17.049572930743697,13.978122936142544
89969c7a,4947,8.235332474787521,20.052306387101638
89f1085d,5994,27.630506752261244,37.83426337763509
89f36adf,5292,4.477972454313123,5.07947528141097
89fdb2f2,2031,1.6866180518953557,4.760718148507801
8a3da6d1,4593,9.412246097229765,7.906489984733219
8a89da23,3935,24.252456304947117,8.11153453491316
8a9c8932,4663,2.3969295087935425,14.964106936972762
8ac2f237,5319,16.45119897844976,22.668311931607136
