well_id,n,tw_corr,anchor_rmse,A_rmse,As_rmse,B_rmse,frac_gr
4654e7de,5373,0.8387355956629821,5.262206132576318,50.260949187913845,37.92847264749861,31.595743287886375,0.949748743718593
466fc788,6197,0.875301123260411,16.96677982284487,38.91911655434886,16.9340543541547,62.16990051151041,0.5202517347103437
46a301e9,8226,0.9296484871417932,10.714122960128444,37.5773822649954,15.768785106484348,41.149218590281514,0.5435205446146365
46a7190b,4215,0.642559481963718,13.31037471543342,40.174424996752485,15.265461107456112,32.077983145837216,0.5900355871886122
46d24a09,4449,0.7504136577843403,21.034427197140683,62.575058333523984,31.349932928604744,92.60885973487429,0.7896156439649359
46d41ff6,7901,0.7794798435283544,7.152719312990992,47.53942131526216,23.728319517950087,77.5574242596423,0.6649791165675231
46dfcfca,3606,0.6092508840111106,23.306915931867923,40.40833848897819,22.77381867894191,47.718759538538194,0.4731003882418192
47222616,4406,0.8269531768129063,12.72802806095558,47.79474809757235,22.448398544402952,41.42138014140623,0.811166591012256
47ee27ab,6397,0.8918033595690166,7.811133847911845,47.42059396292024,16.08900894451349,85.97446318735119,0.8327340941066125
481de5fc,5952,0.7227663171555488,13.661013098019078,44.403087668796715,23.186990820569463,26.59239499188763,0.6283602150537635
48c1f673,2917,0.8674627137144444,18.480143096264484,58.902401639400566,45.47036025750396,42.09415688688652,0.964004113815564
4936af16,3991,0.8741190547120802,5.12683088404085,31.69366148658842,7.572235119208575,50.20132370320014,0.44099223252317715
493b5b31,4671,0.9284023214351004,20.806259253075513,59.984775598273764,47.62292124172784,46.499784349516,0.9529008777563691
49dbc14c,3872,0.5813848632204383,5.472416193779096,27.43704663493357,5.548452212327429,36.66083277508008,0.3261880165289256
4a035ec2,2588,0.7389771026089247,18.37817503927824,46.99680120161284,24.3785803727201,46.75692915943464,0.9130602782071098
4a335117,5015,0.703445853856364,25.01473417971471,61.105428634730586,38.43373814990571,55.92301342531844,0.7124626121635095
4a8ecc0b,5809,0.800857239941347,11.211904800768597,54.609559128268714,38.14583904111738,43.82180827544864,0.9800309864004132
4b462989,3106,0.9271713568859538,6.605024585467642,42.01864487572796,12.54458346618137,40.040747365421105,0.6033483580167418
4b831d20,7312,0.6639154174382734,16.40332593479727,55.59892846808991,36.71876253070223,55.59666616881293,0.9611597374179431
4c2208f5,5384,0.8360129844854876,37.38188510729996,63.41451778554572,45.499072076736006,66.84722321614277,0.962295690936107
4c3168cf,4334,0.8411293076452554,4.398564145674671,44.296317916293894,19.908962822535894,79.6700354977131,0.7646515920627596
4c3df468,5392,0.7290776773518459,20.730613836474724,39.68367585001166,21.570017766142442,32.18427227600854,0.49295252225519287
4caa7289,5396,0.7737312066432613,9.679853283039389,32.121286906874374,9.758585711513323,47.45609805187422,0.3876945885841364
4cd1ac61,4489,0.8188386935771825,14.744577751415134,49.55237594500907,29.725633950632613,45.34790056009509,0.8805970149253731
4cecf7b3,6019,0.7163649732486989,8.796914734080126,37.27425799758662,17.720100893065183,38.87064337878289,0.517029406878219
4ddde4c1,4472,0.9555055825968721,4.584881244279585,56.547421940027256,35.61355475628938,41.61397280511962,0.9246422182468694
4e050c92,3705,0.7821326560556979,6.760683545123174,39.51418518963901,18.368123293721023,35.06626524249034,0.8059379217273954
4ed93db6,4657,0.799756735963063,9.134304566059011,42.559699171881256,16.834478387937843,24.257591654740505,0.9626368907021687
