well_id,n,anchor_rmse,beam_rmse
a7744f5b,4377,13.084948643934053,9.425496140995241
a783cc24,1889,26.72523186448825,24.15761183639702
a79fd2e7,4404,12.374341369091132,12.473587726569976
a7fc3e6b,4764,18.149529358993682,16.53574481891149
a85bb86f,3099,7.873900707960967,5.79988142591619
a85e4bc3,4581,9.638478456190704,10.174903430601098
a87433c9,5721,9.580358514748033,13.677211741275702
a8ed028a,5538,19.044521110452333,16.09359509666081
a959858c,4404,65.35865899088088,68.05892399259115
a9c9b150,3986,1.1630317709118394,1.2457538885969137
aa95015b,4300,11.725050285011942,9.667175650687641
aaaf3c03,2997,15.079592231507316,13.421735160639633
aaeffccb,2712,4.756126793123975,4.672477624852301
ab112491,5185,28.204036984751497,28.296414976860934
ab18d3fc,5694,16.597890792722144,14.622307287263814
ab3ced07,4250,9.797524442428841,9.024448932107875
ab6fe95d,5491,6.6795806397720465,6.9394871561910305
ab94878e,6004,6.090270250340663,5.927292616335545
abf460d2,3217,8.350877150110843,8.113717939937684
ac6f01d5,5004,15.962529701035821,16.117898733468788
ad2133a8,5729,28.088198915386187,27.191994064430734
add9c322,3932,12.296784203800955,13.739487475780901
ae069086,4770,14.585517424947831,14.029615937730012
ae0784a8,7823,10.87737509844777,9.898333712006238
ae35f33a,4450,5.0951729458693835,4.753992791784328
ae8959c3,4518,19.76800976672305,19.12831936399811
aed44918,2719,9.488704385906805,12.284822581424429
aee6393a,5865,4.665683726709421,3.016961085037719
af7a59ce,3024,4.115059728297358,3.0522281287682644
aff4e561,6026,10.851934253065428,6.891081469468728
b04b58a3,3402,13.058667367524363,11.546328468659791
b0d42b0d,4971,19.797243019186585,24.41693935529715
b0f53bf4,2755,9.231328022549082,8.371028351704325
b19b0395,5813,10.045237735851847,13.418058137087824
b1efb8a4,5998,8.506706925766984,9.27226832447621
b32902c0,3808,5.155416417213564,5.294900265824364
b32e4903,5770,5.863958705383137,5.844785078313246
b3388334,6080,14.23010661853958,13.280901643526759
b37fd114,8161,24.97877020046922,19.560947753057242
b38e3116,6211,6.404438939196513,5.996482362390598
b4d8dd4f,4259,17.098418824477594,19.173177632887562
b4f37e6e,2992,14.94895263643877,13.119851419855744
b56bc0aa,5602,8.788528154094545,9.918504914654102
b585b4fa,4294,9.973817813617734,10.954822325554105
b5aa9634,7326,11.47866217552782,16.68341682617536
b7974e66,5558,6.972963992749996,5.552916219117931
